ID_ORIGEN,NOMBRE_ORIGEN,ID_DESTINO,NOMBRE_DESTINO,CONTEO
24,PETECUY,6,REFUGIO,11
24,PETECUY,7,PAMPALINDA,25
24,PETECUY,8,PLZ TOROS,7
24,PETECUY,9,LIDO,14
24,PETECUY,10,TEQUENDAMA,56
24,PETECUY,11,ESTADIO,44
24,PETECUY,12,MZ. SABER,34
24,PETECUY,13,ST LIBRADA,14
24,PETECUY,14,SAN BOSCO,12
24,PETECUY,15,SAN PASCUA,13
24,PETECUY,23,SUCRE,4
24,PETECUY,24,PETECUY,259
24,PETECUY,25,SAN PEDRO,26
24,PETECUY,26,T. CALI,19
24,PETECUY,27,FRAY DAMIAN,1
24,PETECUY,28,CENTRO,27
24,PETECUY,29,ERMITA,28
24,PETECUY,30,RIO CALI,4
24,PETECUY,31,SAN NICOLA,6
24,PETECUY,32,PILOTO,4
24,PETECUY,33,FATIMA,13
24,PETECUY,34,MANZANARES,33
24,PETECUY,35,POPULAR,52
24,PETECUY,36,SALOMIA,81
24,PETECUY,37,FLORA IND,162
24,PETECUY,38,CHIMINANGOS,339
24,PETECUY,39,UNIVERSIDA,77
24,PETECUY,40,UND DEPORT,25
24,PETECUY,42,CAICEDO,4
24,PETECUY,43,VERSALLES,59
24,PETECUY,44,AMERICAS,92
24,PETECUY,45,PRADOS,41
24,PETECUY,46,VIPASA,68
24,PETECUY,47,ALAMOS,100
24,PETECUY,56,TERMINAL MENGA,76
25,SAN PEDRO,1,UNIVALLE,10
25,SAN PEDRO,2,BUITRERA,30
25,SAN PEDRO,3,MELENDEZ,55
25,SAN PEDRO,4,CAPRI,44
25,SAN PEDRO,5,CALDAS,50
25,SAN PEDRO,6,REFUGIO,26
25,SAN PEDRO,7,PAMPALINDA,75
25,SAN PEDRO,8,PLZ TOROS,17
25,SAN PEDRO,9,LIDO,23
25,SAN PEDRO,10,TEQUENDAMA,81
25,SAN PEDRO,11,ESTADIO,59
25,SAN PEDRO,12,MZ. SABER,39
25,SAN PEDRO,13,ST LIBRADA,38
25,SAN PEDRO,14,SAN BOSCO,32
25,SAN PEDRO,15,SAN PASCUA,20
25,SAN PEDRO,23,SUCRE,8
25,SAN PEDRO,24,PETECUY,26
25,SAN PEDRO,25,SAN PEDRO,450
25,SAN PEDRO,26,T. CALI,41
25,SAN PEDRO,27,FRAY DAMIAN,1
25,SAN PEDRO,28,CENTRO,18
25,SAN PEDRO,29,ERMITA,70
25,SAN PEDRO,30,RIO CALI,15
25,SAN PEDRO,31,SAN NICOLA,3
25,SAN PEDRO,32,PILOTO,11
25,SAN PEDRO,33,FATIMA,32
25,SAN PEDRO,34,MANZANARES,60
25,SAN PEDRO,35,POPULAR,99
25,SAN PEDRO,36,SALOMIA,182
25,SAN PEDRO,37,FLORA IND,416
25,SAN PEDRO,38,CHIMINANGOS,733
25,SAN PEDRO,39,UNIVERSIDA,123
25,SAN PEDRO,40,UND DEPORT,35
25,SAN PEDRO,42,CAICEDO,33
25,SAN PEDRO,43,VERSALLES,106
25,SAN PEDRO,44,AMERICAS,140
25,SAN PEDRO,45,PRADOS,73
25,SAN PEDRO,46,VIPASA,90
25,SAN PEDRO,47,ALAMOS,175
25,SAN PEDRO,56,TERMINAL MENGA,91
26,T. CALI,1,UNIVALLE,12
26,T. CALI,2,BUITRERA,81
26,T. CALI,3,MELENDEZ,156
26,T. CALI,4,CAPRI,61
26,T. CALI,5,CALDAS,57
26,T. CALI,6,REFUGIO,50
26,T. CALI,7,PAMPALINDA,65
26,T. CALI,8,PLZ TOROS,22
26,T. CALI,9,LIDO,30
26,T. CALI,10,TEQUENDAMA,117
26,T. CALI,11,ESTADIO,82
26,T. CALI,12,MZ. SABER,54
26,T. CALI,13,ST LIBRADA,46
26,T. CALI,14,SAN BOSCO,27
26,T. CALI,15,SAN PASCUA,27
26,T. CALI,23,SUCRE,6
26,T. CALI,24,PETECUY,15
26,T. CALI,25,SAN PEDRO,36
26,T. CALI,26,T. CALI,164
26,T. CALI,27,FRAY DAMIAN,3
26,T. CALI,28,CENTRO,24
26,T. CALI,29,ERMITA,19
26,T. CALI,30,RIO CALI,0
26,T. CALI,31,SAN NICOLA,2
26,T. CALI,32,PILOTO,2
26,T. CALI,33,FATIMA,9
26,T. CALI,34,MANZANARES,21
26,T. CALI,35,POPULAR,32
26,T. CALI,36,SALOMIA,72
26,T. CALI,37,FLORA IND,157
26,T. CALI,38,CHIMINANGOS,241
26,T. CALI,39,UNIVERSIDA,229
26,T. CALI,40,UND DEPORT,59
26,T. CALI,42,CAICEDO,11
26,T. CALI,43,VERSALLES,13
26,T. CALI,44,AMERICAS,20
26,T. CALI,45,PRADOS,24
26,T. CALI,46,VIPASA,23
26,T. CALI,47,ALAMOS,65
26,T. CALI,56,TERMINAL MENGA,52
27,FRAY DAMIAN,1,UNIVALLE,0
27,FRAY DAMIAN,2,BUITRERA,2
27,FRAY DAMIAN,3,MELENDEZ,3
27,FRAY DAMIAN,4,CAPRI,2
27,FRAY DAMIAN,5,CALDAS,1
27,FRAY DAMIAN,6,REFUGIO,0
27,FRAY DAMIAN,7,PAMPALINDA,5
27,FRAY DAMIAN,8,PLZ TOROS,2
27,FRAY DAMIAN,9,LIDO,0
27,FRAY DAMIAN,10,TEQUENDAMA,9
27,FRAY DAMIAN,11,ESTADIO,7
27,FRAY DAMIAN,12,MZ. SABER,5
27,FRAY DAMIAN,13,ST LIBRADA,3
27,FRAY DAMIAN,14,SAN BOSCO,2
27,FRAY DAMIAN,15,SAN PASCUA,4
27,FRAY DAMIAN,23,SUCRE,1
27,FRAY DAMIAN,24,PETECUY,0
27,FRAY DAMIAN,25,SAN PEDRO,0
27,FRAY DAMIAN,26,T. CALI,2
27,FRAY DAMIAN,27,FRAY DAMIAN,14
27,FRAY DAMIAN,28,CENTRO,4
27,FRAY DAMIAN,29,ERMITA,5
27,FRAY DAMIAN,30,RIO CALI,0
27,FRAY DAMIAN,31,SAN NICOLA,0
27,FRAY DAMIAN,32,PILOTO,0
27,FRAY DAMIAN,33,FATIMA,0
27,FRAY DAMIAN,34,MANZANARES,1
27,FRAY DAMIAN,35,POPULAR,0
27,FRAY DAMIAN,36,SALOMIA,2
27,FRAY DAMIAN,37,FLORA IND,0
27,FRAY DAMIAN,38,CHIMINANGOS,1
27,FRAY DAMIAN,39,UNIVERSIDA,13
27,FRAY DAMIAN,40,UND DEPORT,8
27,FRAY DAMIAN,42,CAICEDO,1
27,FRAY DAMIAN,43,VERSALLES,0
27,FRAY DAMIAN,44,AMERICAS,2
27,FRAY DAMIAN,45,PRADOS,0
27,FRAY DAMIAN,46,VIPASA,2
27,FRAY DAMIAN,47,ALAMOS,3
27,FRAY DAMIAN,56,TERMINAL MENGA,0
28,CENTRO,1,UNIVALLE,11
28,CENTRO,2,BUITRERA,96
28,CENTRO,3,MELENDEZ,168
28,CENTRO,4,CAPRI,64
28,CENTRO,5,CALDAS,96
28,CENTRO,6,REFUGIO,44
28,CENTRO,7,PAMPALINDA,91
28,CENTRO,8,PLZ TOROS,34
28,CENTRO,9,LIDO,50
28,CENTRO,10,TEQUENDAMA,149
28,CENTRO,11,ESTADIO,105
28,CENTRO,12,MZ. SABER,88
28,CENTRO,13,ST LIBRADA,74
28,CENTRO,14,SAN BOSCO,23
28,CENTRO,15,SAN PASCUA,25
28,CENTRO,23,SUCRE,5
28,CENTRO,24,PETECUY,31
28,CENTRO,25,SAN PEDRO,15
28,CENTRO,26,T. CALI,22
28,CENTRO,27,FRAY DAMIAN,3
28,CENTRO,28,CENTRO,207
28,CENTRO,29,ERMITA,34
28,CENTRO,30,RIO CALI,2
28,CENTRO,31,SAN NICOLA,0
28,CENTRO,32,PILOTO,0
28,CENTRO,33,FATIMA,7
28,CENTRO,34,MANZANARES,5
28,CENTRO,35,POPULAR,13
28,CENTRO,36,SALOMIA,15
28,CENTRO,37,FLORA IND,43
28,CENTRO,38,CHIMINANGOS,82
28,CENTRO,39,UNIVERSIDA,223
28,CENTRO,40,UND DEPORT,99
28,CENTRO,42,CAICEDO,9
28,CENTRO,43,VERSALLES,39
28,CENTRO,44,AMERICAS,54
28,CENTRO,45,PRADOS,14
28,CENTRO,46,VIPASA,7
28,CENTRO,47,ALAMOS,19
28,CENTRO,56,TERMINAL MENGA,23
29,ERMITA,1,UNIVALLE,9
29,ERMITA,2,BUITRERA,88
29,ERMITA,3,MELENDEZ,113
29,ERMITA,4,CAPRI,83
29,ERMITA,5,CALDAS,95
29,ERMITA,6,REFUGIO,78
29,ERMITA,7,PAMPALINDA,102
29,ERMITA,8,PLZ TOROS,47
29,ERMITA,9,LIDO,89
29,ERMITA,10,TEQUENDAMA,249
29,ERMITA,11,ESTADIO,131
29,ERMITA,12,MZ. SABER,118
29,ERMITA,13,ST LIBRADA,100
29,ERMITA,14,SAN BOSCO,47
29,ERMITA,15,SAN PASCUA,46
29,ERMITA,23,SUCRE,4
29,ERMITA,24,PETECUY,22
29,ERMITA,25,SAN PEDRO,74
29,ERMITA,26,T. CALI,21
29,ERMITA,27,FRAY DAMIAN,8
29,ERMITA,28,CENTRO,36
29,ERMITA,29,ERMITA,403
29,ERMITA,30,RIO CALI,5
29,ERMITA,31,SAN NICOLA,0
29,ERMITA,32,PILOTO,2
29,ERMITA,33,FATIMA,8
29,ERMITA,34,MANZANARES,8
29,ERMITA,35,POPULAR,15
29,ERMITA,36,SALOMIA,50
29,ERMITA,37,FLORA IND,51
29,ERMITA,38,CHIMINANGOS,74
29,ERMITA,39,UNIVERSIDA,194
29,ERMITA,40,UND DEPORT,125
29,ERMITA,42,CAICEDO,29
29,ERMITA,43,VERSALLES,34
29,ERMITA,44,AMERICAS,59
29,ERMITA,45,PRADOS,22
29,ERMITA,46,VIPASA,20
29,ERMITA,47,ALAMOS,26
29,ERMITA,56,TERMINAL MENGA,31
30,RIO CALI,1,UNIVALLE,0
30,RIO CALI,2,BUITRERA,8
30,RIO CALI,3,MELENDEZ,8
30,RIO CALI,4,CAPRI,2
30,RIO CALI,5,CALDAS,6
30,RIO CALI,6,REFUGIO,2
30,RIO CALI,7,PAMPALINDA,4
30,RIO CALI,8,PLZ TOROS,1
30,RIO CALI,9,LIDO,1
30,RIO CALI,10,TEQUENDAMA,11
30,RIO CALI,11,ESTADIO,9
30,RIO CALI,12,MZ. SABER,5
30,RIO CALI,13,ST LIBRADA,7
30,RIO CALI,14,SAN BOSCO,8
30,RIO CALI,15,SAN PASCUA,5
30,RIO CALI,23,SUCRE,3
30,RIO CALI,24,PETECUY,6
30,RIO CALI,25,SAN PEDRO,17
30,RIO CALI,26,T. CALI,0
30,RIO CALI,27,FRAY DAMIAN,0
30,RIO CALI,28,CENTRO,4
30,RIO CALI,29,ERMITA,7
30,RIO CALI,30,RIO CALI,17
30,RIO CALI,31,SAN NICOLA,1
30,RIO CALI,32,PILOTO,0
30,RIO CALI,33,FATIMA,1
30,RIO CALI,34,MANZANARES,0
30,RIO CALI,35,POPULAR,4
30,RIO CALI,36,SALOMIA,2
30,RIO CALI,37,FLORA IND,1
30,RIO CALI,38,CHIMINANGOS,5
30,RIO CALI,39,UNIVERSIDA,12
30,RIO CALI,40,UND DEPORT,4
30,RIO CALI,42,CAICEDO,1
30,RIO CALI,43,VERSALLES,2
30,RIO CALI,44,AMERICAS,2
30,RIO CALI,45,PRADOS,0
30,RIO CALI,46,VIPASA,0
30,RIO CALI,47,ALAMOS,2
30,RIO CALI,56,TERMINAL MENGA,1
31,SAN NICOLA,1,UNIVALLE,0
31,SAN NICOLA,2,BUITRERA,3
31,SAN NICOLA,3,MELENDEZ,4
31,SAN NICOLA,4,CAPRI,0
31,SAN NICOLA,5,CALDAS,2
31,SAN NICOLA,6,REFUGIO,2
31,SAN NICOLA,7,PAMPALINDA,0
31,SAN NICOLA,8,PLZ TOROS,0
31,SAN NICOLA,9,LIDO,1
31,SAN NICOLA,10,TEQUENDAMA,3
31,SAN NICOLA,11,ESTADIO,3
31,SAN NICOLA,12,MZ. SABER,4
31,SAN NICOLA,13,ST LIBRADA,2
31,SAN NICOLA,14,SAN BOSCO,0
31,SAN NICOLA,15,SAN PASCUA,1
31,SAN NICOLA,23,SUCRE,0
31,SAN NICOLA,24,PETECUY,5
31,SAN NICOLA,25,SAN PEDRO,2
31,SAN NICOLA,26,T. CALI,3
31,SAN NICOLA,27,FRAY DAMIAN,0
31,SAN NICOLA,28,CENTRO,0
31,SAN NICOLA,29,ERMITA,0
31,SAN NICOLA,30,RIO CALI,2
31,SAN NICOLA,31,SAN NICOLA,7
31,SAN NICOLA,32,PILOTO,0
31,SAN NICOLA,33,FATIMA,1
31,SAN NICOLA,34,MANZANARES,9
31,SAN NICOLA,35,POPULAR,6
31,SAN NICOLA,36,SALOMIA,8
31,SAN NICOLA,37,FLORA IND,36
31,SAN NICOLA,38,CHIMINANGOS,40
31,SAN NICOLA,39,UNIVERSIDA,3
31,SAN NICOLA,40,UND DEPORT,3
31,SAN NICOLA,42,CAICEDO,1
31,SAN NICOLA,43,VERSALLES,1
31,SAN NICOLA,44,AMERICAS,0
31,SAN NICOLA,45,PRADOS,0
31,SAN NICOLA,46,VIPASA,0
31,SAN NICOLA,47,ALAMOS,0
31,SAN NICOLA,56,TERMINAL MENGA,0
32,PILOTO,1,UNIVALLE,1
32,PILOTO,2,BUITRERA,3
32,PILOTO,3,MELENDEZ,9
32,PILOTO,4,CAPRI,4
32,PILOTO,5,CALDAS,5
32,PILOTO,6,REFUGIO,1
32,PILOTO,7,PAMPALINDA,4
32,PILOTO,8,PLZ TOROS,2
32,PILOTO,9,LIDO,2
32,PILOTO,10,TEQUENDAMA,6
32,PILOTO,11,ESTADIO,5
32,PILOTO,12,MZ. SABER,4
32,PILOTO,13,ST LIBRADA,3
32,PILOTO,14,SAN BOSCO,4
32,PILOTO,15,SAN PASCUA,1
32,PILOTO,23,SUCRE,0
32,PILOTO,24,PETECUY,4
32,PILOTO,25,SAN PEDRO,10
32,PILOTO,26,T. CALI,2
32,PILOTO,27,FRAY DAMIAN,0
32,PILOTO,28,CENTRO,0
32,PILOTO,29,ERMITA,1
32,PILOTO,30,RIO CALI,1
32,PILOTO,31,SAN NICOLA,0
32,PILOTO,32,PILOTO,5
32,PILOTO,33,FATIMA,2
32,PILOTO,34,MANZANARES,1
32,PILOTO,35,POPULAR,5
32,PILOTO,36,SALOMIA,6
32,PILOTO,37,FLORA IND,19
32,PILOTO,38,CHIMINANGOS,27
32,PILOTO,39,UNIVERSIDA,10
32,PILOTO,40,UND DEPORT,6
32,PILOTO,42,CAICEDO,2
32,PILOTO,43,VERSALLES,2
32,PILOTO,44,AMERICAS,1
32,PILOTO,45,PRADOS,1
32,PILOTO,46,VIPASA,1
32,PILOTO,47,ALAMOS,1
32,PILOTO,56,TERMINAL MENGA,3
33,FATIMA,1,UNIVALLE,5
33,FATIMA,2,BUITRERA,13
33,FATIMA,3,MELENDEZ,31
33,FATIMA,4,CAPRI,11
33,FATIMA,5,CALDAS,22
33,FATIMA,6,REFUGIO,9
33,FATIMA,7,PAMPALINDA,11
33,FATIMA,8,PLZ TOROS,3
33,FATIMA,9,LIDO,8
33,FATIMA,10,TEQUENDAMA,32
33,FATIMA,11,ESTADIO,33
33,FATIMA,12,MZ. SABER,21
33,FATIMA,13,ST LIBRADA,16
33,FATIMA,14,SAN BOSCO,19
33,FATIMA,15,SAN PASCUA,3
33,FATIMA,23,SUCRE,0
33,FATIMA,24,PETECUY,13
33,FATIMA,25,SAN PEDRO,29
33,FATIMA,26,T. CALI,6
33,FATIMA,27,FRAY DAMIAN,0
33,FATIMA,28,CENTRO,10
33,FATIMA,29,ERMITA,11
33,FATIMA,30,RIO CALI,1
33,FATIMA,31,SAN NICOLA,2
33,FATIMA,32,PILOTO,2
33,FATIMA,33,FATIMA,38
33,FATIMA,34,MANZANARES,0
33,FATIMA,35,POPULAR,4
33,FATIMA,36,SALOMIA,11
33,FATIMA,37,FLORA IND,32
33,FATIMA,38,CHIMINANGOS,50
33,FATIMA,39,UNIVERSIDA,27
33,FATIMA,40,UND DEPORT,18
33,FATIMA,42,CAICEDO,6
33,FATIMA,43,VERSALLES,5
33,FATIMA,44,AMERICAS,9
33,FATIMA,45,PRADOS,0
33,FATIMA,46,VIPASA,7
33,FATIMA,47,ALAMOS,5
33,FATIMA,56,TERMINAL MENGA,7
34,MANZANARES,1,UNIVALLE,5
34,MANZANARES,2,BUITRERA,8
34,MANZANARES,3,MELENDEZ,20
34,MANZANARES,4,CAPRI,6
34,MANZANARES,5,CALDAS,13
34,MANZANARES,6,REFUGIO,11
34,MANZANARES,7,PAMPALINDA,15
34,MANZANARES,8,PLZ TOROS,6
34,MANZANARES,9,LIDO,10
34,MANZANARES,10,TEQUENDAMA,35
34,MANZANARES,11,ESTADIO,42
34,MANZANARES,12,MZ. SABER,23
34,MANZANARES,13,ST LIBRADA,19
34,MANZANARES,14,SAN BOSCO,17
34,MANZANARES,15,SAN PASCUA,13
34,MANZANARES,23,SUCRE,3
34,MANZANARES,24,PETECUY,33
34,MANZANARES,25,SAN PEDRO,53
34,MANZANARES,26,T. CALI,20
34,MANZANARES,27,FRAY DAMIAN,0
34,MANZANARES,28,CENTRO,10
34,MANZANARES,29,ERMITA,17
34,MANZANARES,30,RIO CALI,0
34,MANZANARES,31,SAN NICOLA,7
34,MANZANARES,32,PILOTO,2
34,MANZANARES,33,FATIMA,0
34,MANZANARES,34,MANZANARES,42
34,MANZANARES,35,POPULAR,5
34,MANZANARES,36,SALOMIA,10
34,MANZANARES,37,FLORA IND,25
34,MANZANARES,38,CHIMINANGOS,43
34,MANZANARES,39,UNIVERSIDA,31
34,MANZANARES,40,UND DEPORT,13
34,MANZANARES,42,CAICEDO,7
34,MANZANARES,43,VERSALLES,8
34,MANZANARES,44,AMERICAS,4
34,MANZANARES,45,PRADOS,2
34,MANZANARES,46,VIPASA,4
34,MANZANARES,47,ALAMOS,10
34,MANZANARES,56,TERMINAL MENGA,7
35,POPULAR,1,UNIVALLE,5
35,POPULAR,2,BUITRERA,34
35,POPULAR,3,MELENDEZ,46
35,POPULAR,4,CAPRI,33
35,POPULAR,5,CALDAS,20
35,POPULAR,6,REFUGIO,13
35,POPULAR,7,PAMPALINDA,60
35,POPULAR,8,PLZ TOROS,6
35,POPULAR,9,LIDO,16
35,POPULAR,10,TEQUENDAMA,66
35,POPULAR,11,ESTADIO,72
35,POPULAR,12,MZ. SABER,48
35,POPULAR,13,ST LIBRADA,29
35,POPULAR,14,SAN BOSCO,27
35,POPULAR,15,SAN PASCUA,5
35,POPULAR,23,SUCRE,1
35,POPULAR,24,PETECUY,47
35,POPULAR,25,SAN PEDRO,89
35,POPULAR,26,T. CALI,33
35,POPULAR,27,FRAY DAMIAN,0
35,POPULAR,28,CENTRO,18
35,POPULAR,29,ERMITA,16
35,POPULAR,30,RIO CALI,4
35,POPULAR,31,SAN NICOLA,5
35,POPULAR,32,PILOTO,4
35,POPULAR,33,FATIMA,6
35,POPULAR,34,MANZANARES,5
35,POPULAR,35,POPULAR,78
35,POPULAR,36,SALOMIA,8
35,POPULAR,37,FLORA IND,46
35,POPULAR,38,CHIMINANGOS,49
35,POPULAR,39,UNIVERSIDA,74
35,POPULAR,40,UND DEPORT,41
35,POPULAR,42,CAICEDO,3
35,POPULAR,43,VERSALLES,10
35,POPULAR,44,AMERICAS,14
35,POPULAR,45,PRADOS,6
35,POPULAR,46,VIPASA,1
35,POPULAR,47,ALAMOS,7
35,POPULAR,56,TERMINAL MENGA,10
36,SALOMIA,1,UNIVALLE,25
36,SALOMIA,2,BUITRERA,56
36,SALOMIA,3,MELENDEZ,58
36,SALOMIA,4,CAPRI,45
36,SALOMIA,5,CALDAS,31
36,SALOMIA,6,REFUGIO,31
36,SALOMIA,7,PAMPALINDA,105
36,SALOMIA,8,PLZ TOROS,11
36,SALOMIA,9,LIDO,25
36,SALOMIA,10,TEQUENDAMA,164
36,SALOMIA,11,ESTADIO,153
36,SALOMIA,12,MZ. SABER,57
36,SALOMIA,13,ST LIBRADA,64
36,SALOMIA,14,SAN BOSCO,40
36,SALOMIA,15,SAN PASCUA,26
36,SALOMIA,23,SUCRE,3
36,SALOMIA,24,PETECUY,77
36,SALOMIA,25,SAN PEDRO,166
36,SALOMIA,26,T. CALI,71
36,SALOMIA,27,FRAY DAMIAN,1
36,SALOMIA,28,CENTRO,22
36,SALOMIA,29,ERMITA,60
36,SALOMIA,30,RIO CALI,2
36,SALOMIA,31,SAN NICOLA,7
36,SALOMIA,32,PILOTO,6
36,SALOMIA,33,FATIMA,13
36,SALOMIA,34,MANZANARES,11
36,SALOMIA,35,POPULAR,7
36,SALOMIA,36,SALOMIA,86
36,SALOMIA,37,FLORA IND,30
36,SALOMIA,38,CHIMINANGOS,79
36,SALOMIA,39,UNIVERSIDA,97
36,SALOMIA,40,UND DEPORT,42
36,SALOMIA,42,CAICEDO,8
36,SALOMIA,43,VERSALLES,31
36,SALOMIA,44,AMERICAS,37
36,SALOMIA,45,PRADOS,9
36,SALOMIA,46,VIPASA,5
36,SALOMIA,47,ALAMOS,8
36,SALOMIA,56,TERMINAL MENGA,18
37,FLORA IND,1,UNIVALLE,25
37,FLORA IND,2,BUITRERA,106
37,FLORA IND,3,MELENDEZ,64
37,FLORA IND,4,CAPRI,38
37,FLORA IND,5,CALDAS,47
37,FLORA IND,6,REFUGIO,27
37,FLORA IND,7,PAMPALINDA,163
37,FLORA IND,8,PLZ TOROS,20
37,FLORA IND,9,LIDO,32
37,FLORA IND,10,TEQUENDAMA,268
37,FLORA IND,11,ESTADIO,217
37,FLORA IND,12,MZ. SABER,109
37,FLORA IND,13,ST LIBRADA,81
37,FLORA IND,14,SAN BOSCO,79
37,FLORA IND,15,SAN PASCUA,27
37,FLORA IND,23,SUCRE,5
37,FLORA IND,24,PETECUY,158
37,FLORA IND,25,SAN PEDRO,396
37,FLORA IND,26,T. CALI,159
37,FLORA IND,27,FRAY DAMIAN,0
37,FLORA IND,28,CENTRO,53
37,FLORA IND,29,ERMITA,62
37,FLORA IND,30,RIO CALI,5
37,FLORA IND,31,SAN NICOLA,32
37,FLORA IND,32,PILOTO,17
37,FLORA IND,33,FATIMA,31
37,FLORA IND,34,MANZANARES,28
37,FLORA IND,35,POPULAR,43
37,FLORA IND,36,SALOMIA,34
37,FLORA IND,37,FLORA IND,250
37,FLORA IND,38,CHIMINANGOS,45
37,FLORA IND,39,UNIVERSIDA,198
37,FLORA IND,40,UND DEPORT,95
37,FLORA IND,42,CAICEDO,23
37,FLORA IND,43,VERSALLES,60
37,FLORA IND,44,AMERICAS,84
37,FLORA IND,45,PRADOS,26
37,FLORA IND,46,VIPASA,31
37,FLORA IND,47,ALAMOS,17
37,FLORA IND,56,TERMINAL MENGA,29
38,CHIMINANGOS,1,UNIVALLE,67
38,CHIMINANGOS,2,BUITRERA,232
38,CHIMINANGOS,3,MELENDEZ,160
38,CHIMINANGOS,4,CAPRI,116
38,CHIMINANGOS,5,CALDAS,103
38,CHIMINANGOS,6,REFUGIO,81
38,CHIMINANGOS,7,PAMPALINDA,359
38,CHIMINANGOS,8,PLZ TOROS,46
38,CHIMINANGOS,9,LIDO,119
38,CHIMINANGOS,10,TEQUENDAMA,578
38,CHIMINANGOS,11,ESTADIO,491
38,CHIMINANGOS,12,MZ. SABER,223
38,CHIMINANGOS,13,ST LIBRADA,191
38,CHIMINANGOS,14,SAN BOSCO,124
38,CHIMINANGOS,15,SAN PASCUA,59
38,CHIMINANGOS,23,SUCRE,15
38,CHIMINANGOS,24,PETECUY,319
38,CHIMINANGOS,25,SAN PEDRO,692
38,CHIMINANGOS,26,T. CALI,238
38,CHIMINANGOS,27,FRAY DAMIAN,1
38,CHIMINANGOS,28,CENTRO,88
38,CHIMINANGOS,29,ERMITA,109
38,CHIMINANGOS,30,RIO CALI,8
38,CHIMINANGOS,31,SAN NICOLA,38
38,CHIMINANGOS,32,PILOTO,25
38,CHIMINANGOS,33,FATIMA,48
38,CHIMINANGOS,34,MANZANARES,45
38,CHIMINANGOS,35,POPULAR,53
38,CHIMINANGOS,36,SALOMIA,80
38,CHIMINANGOS,37,FLORA IND,43
38,CHIMINANGOS,38,CHIMINANGOS,317
38,CHIMINANGOS,39,UNIVERSIDA,333
38,CHIMINANGOS,40,UND DEPORT,218
38,CHIMINANGOS,42,CAICEDO,24
38,CHIMINANGOS,43,VERSALLES,93
38,CHIMINANGOS,44,AMERICAS,94
38,CHIMINANGOS,45,PRADOS,22
38,CHIMINANGOS,46,VIPASA,32
38,CHIMINANGOS,47,ALAMOS,24
38,CHIMINANGOS,56,TERMINAL MENGA,22
39,UNIVERSIDA,1,UNIVALLE,95
39,UNIVERSIDA,2,BUITRERA,491
39,UNIVERSIDA,3,MELENDEZ,656
39,UNIVERSIDA,4,CAPRI,345
39,UNIVERSIDA,5,CALDAS,399
39,UNIVERSIDA,6,REFUGIO,190
39,UNIVERSIDA,7,PAMPALINDA,470
39,UNIVERSIDA,8,PLZ TOROS,75
39,UNIVERSIDA,9,LIDO,163
39,UNIVERSIDA,10,TEQUENDAMA,645
39,UNIVERSIDA,11,ESTADIO,627
39,UNIVERSIDA,12,MZ. SABER,277
39,UNIVERSIDA,13,ST LIBRADA,301
39,UNIVERSIDA,14,SAN BOSCO,261
39,UNIVERSIDA,15,SAN PASCUA,66
39,UNIVERSIDA,23,SUCRE,3
39,UNIVERSIDA,24,PETECUY,89
39,UNIVERSIDA,25,SAN PEDRO,136
39,UNIVERSIDA,26,T. CALI,214
39,UNIVERSIDA,27,FRAY DAMIAN,13
39,UNIVERSIDA,28,CENTRO,197
39,UNIVERSIDA,29,ERMITA,190
39,UNIVERSIDA,30,RIO CALI,8
39,UNIVERSIDA,31,SAN NICOLA,3
39,UNIVERSIDA,32,PILOTO,9
39,UNIVERSIDA,33,FATIMA,27
39,UNIVERSIDA,34,MANZANARES,29
39,UNIVERSIDA,35,POPULAR,75
39,UNIVERSIDA,36,SALOMIA,102
39,UNIVERSIDA,37,FLORA IND,192
39,UNIVERSIDA,38,CHIMINANGOS,340
39,UNIVERSIDA,39,UNIVERSIDA,1179
39,UNIVERSIDA,40,UND DEPORT,349
39,UNIVERSIDA,42,CAICEDO,236
39,UNIVERSIDA,43,VERSALLES,115
39,UNIVERSIDA,44,AMERICAS,180
39,UNIVERSIDA,45,PRADOS,82
39,UNIVERSIDA,46,VIPASA,83
39,UNIVERSIDA,47,ALAMOS,172
39,UNIVERSIDA,56,TERMINAL MENGA,130
40,UND DEPORT,1,UNIVALLE,16
40,UND DEPORT,2,BUITRERA,156
40,UND DEPORT,3,MELENDEZ,141
40,UND DEPORT,4,CAPRI,108
40,UND DEPORT,5,CALDAS,103
40,UND DEPORT,6,REFUGIO,98
40,UND DEPORT,7,PAMPALINDA,113
40,UND DEPORT,8,PLZ TOROS,18
40,UND DEPORT,9,LIDO,24
40,UND DEPORT,10,TEQUENDAMA,152
40,UND DEPORT,11,ESTADIO,143
40,UND DEPORT,12,MZ. SABER,107
40,UND DEPORT,13,ST LIBRADA,98
40,UND DEPORT,14,SAN BOSCO,72
40,UND DEPORT,15,SAN PASCUA,50
40,UND DEPORT,23,SUCRE,14
40,UND DEPORT,24,PETECUY,32
40,UND DEPORT,25,SAN PEDRO,38
40,UND DEPORT,26,T. CALI,62
40,UND DEPORT,27,FRAY DAMIAN,7
40,UND DEPORT,28,CENTRO,95
40,UND DEPORT,29,ERMITA,115
40,UND DEPORT,30,RIO CALI,3
40,UND DEPORT,31,SAN NICOLA,3
40,UND DEPORT,32,PILOTO,4
40,UND DEPORT,33,FATIMA,18
40,UND DEPORT,34,MANZANARES,15
40,UND DEPORT,35,POPULAR,42
40,UND DEPORT,36,SALOMIA,42
