ID,LINEA,SENTIDO,PUNTO_INI,INI_LONGITUDE,INI_LATITUDE,PUNTO_FIN,FIN_LONGITUDE,FIN_LATITUDE,CONCAT_SHT,LENGTH
1193,P53,Vuelta,K5NC51AN,-76.50694806,3.47759111,K5NC47N,-76.50890667,3.47529667,K5NC51AN-K5NC47N,335
1194,P53,Vuelta,K5NC47N,-76.50890667,3.47529667,K5NC46N,-76.51031667,3.47370694,K5NC47N-K5NC46N,236
1195,P53,Vuelta,K5NC46N,-76.51031667,3.47370694,K5NC43A,-76.51238,3.47161056,K5NC46N-K5NC43A,327
1196,P53,Vuelta,K5NC43A,-76.51238,3.47161056,K5NC39,-76.51547611,3.46889861,K5NC43A-K5NC39,457
1197,P53,Vuelta,K5NC39,-76.51547611,3.46889861,C34A2B,-76.51969389,3.47016,K5NC39-C34A2B,603
1198,P53,Vuelta,C34A2B,-76.51969389,3.47016,A3NC31,-76.52208667,3.47060167,C34A2B-A3NC31,429
1199,P53,Vuelta,A3NC31,-76.52208667,3.47060167,A3NC24,-76.523915,3.46708333,A3NC31-A3NC24,445
1200,P53,Vuelta,A3NC24,-76.523915,3.46708333,VERSALL1,-76.52710167,3.46115167,A3NC24-VERSALL1,775
1201,P53,Vuelta,VERSALL1,-76.52710167,3.46115167,TORRE1,-76.53030667,3.45697833,VERSALL1-TORRE1,587
1202,P53,Vuelta,TORRE1,-76.53030667,3.45697833,CAICED1,-76.53134333,3.45240833,TORRE1-CAICED1,513
1203,P53,Vuelta,CAICED1,-76.53134333,3.45240833,CENTRO3,-76.53000333,3.44811333,CAICED1-CENTRO3,588
1204,P53,Vuelta,CENTRO3,-76.53000333,3.44811333,FRAY3,-76.52878833,3.44350333,CENTRO3-FRAY3,522
1205,P53,Vuelta,FRAY3,-76.52878833,3.44350333,SANPAS4,-76.527295,3.442665,FRAY3-SANPAS4,241
1206,P53,Vuelta,SANPAS4,-76.527295,3.442665,C.PALOS2,-76.52276389,3.43973667,SANPAS4-C.PALOS2,646
1207,P53,Vuelta,C.PALOS2,-76.52276389,3.43973667,PRIMITI2,-76.51854444,3.43795583,C.PALOS2-PRIMITI2,510
1208,P53,Vuelta,PRIMITI2,-76.51854444,3.43795583,C28T251,-76.51474528,3.43463611,PRIMITI2-C28T251,600
1209,P53,Vuelta,C28T251,-76.51474528,3.43463611,C28K24B1,-76.51637333,3.43242167,C28T251-C28K24B1,306
1210,P53,Vuelta,C28K24B1,-76.51637333,3.43242167,C27K271,-76.51677306,3.42948722,C28K24B1-C27K271,330
1211,P53,Vuelta,C27K271,-76.51677306,3.42948722,C27K31A1,-76.51703056,3.42578722,C27K271-C27K31A1,412
1212,P53,Vuelta,C27K31A1,-76.51703056,3.42578722,C27K33A1,-76.51722833,3.42281333,C27K31A1-C27K33A1,329
1213,P53,Vuelta,C27K33A1,-76.51722833,3.42281333,C27K361,-76.51734333,3.42115889,C27K33A1-C27K361,185
1214,P53,Vuelta,C27K361,-76.51734333,3.42115889,C27K371,-76.517465,3.41960972,C27K361-C27K371,172
1215,P53,Vuelta,C27K371,-76.517465,3.41960972,C27K41,-76.51761417,3.41675722,C27K371-C27K41,317
1216,P53,Vuelta,C27K41,-76.51761417,3.41675722,C27K41C,-76.51776139,3.41527639,C27K41-C27K41C,165
1217,P53,Vuelta,C27K41C,-76.51776139,3.41527639,C27K42B1,-76.51800167,3.41272833,C27K41C-C27K42B1,284
1218,P53,Vuelta,C27K42B1,-76.51800167,3.41272833,C27K431,-76.51829278,3.41018889,C27K42B1-C27K431,284
1219,P53,Vuelta,C27K431,-76.51829278,3.41018889,K46C371,-76.51761194,3.40879278,C27K431-K46C371,183
1220,P53,Vuelta,K46C371,-76.51761194,3.40879278,K46C40,-76.51600667,3.40714722,K46C371-K46C40,255
1221,P53,Vuelta,K46C40,-76.51600667,3.40714722,K46C42A1,-76.5144675,3.40555944,K46C40-K46C42A1,245
1222,P53,Vuelta,K46C42A1,-76.5144675,3.40555944,K46C44,-76.51333361,3.40431417,K46C42A1-K46C44,273
1223,P53,Vuelta,K46C44,-76.51333361,3.40431417,C46K45,-76.51150917,3.40360444,K46C44-C46K45,278
1224,P53,Vuelta,CHIMI1,-76.49809556,3.48178639,K5NC61N,-76.50252056,3.48260611,CHIMI1-K5NC61N,604
1225,P53,Vuelta,K5NC61N,-76.50252056,3.48260611,K5NC57N,-76.50377528,3.48119139,K5NC61N-K5NC57N,210
1226,P53,Vuelta,K5NC57N,-76.50377528,3.48119139,K5NC55N,-76.50508639,3.47972611,K5NC57N-K5NC55N,218
1227,P53,Vuelta,K5NC55N,-76.50508639,3.47972611,K5NC51AN,-76.50694806,3.47759111,K5NC55N-K5NC51AN,314
1228,P53,Vuelta,K5NC51AN,-76.50694806,3.47759111,K5NC47N,-76.50890667,3.47529667,K5NC51AN-K5NC47N,335
1229,P53,Vuelta,K5NC47N,-76.50890667,3.47529667,K5NC46N,-76.51031667,3.47370694,K5NC47N-K5NC46N,236
1230,P53,Vuelta,K5NC46N,-76.51031667,3.47370694,K5NC43A,-76.51238,3.47161056,K5NC46N-K5NC43A,327
1231,P53,Vuelta,K5NC43A,-76.51238,3.47161056,K5NC39,-76.51547611,3.46889861,K5NC43A-K5NC39,457
1232,P53,Vuelta,K5NC39,-76.51547611,3.46889861,C34A2B,-76.51969389,3.47016,K5NC39-C34A2B,603
1233,P53,Vuelta,C34A2B,-76.51969389,3.47016,A3NC31,-76.52208667,3.47060167,C34A2B-A3NC31,429
1234,P53,Vuelta,A3NC31,-76.52208667,3.47060167,A3NC24,-76.523915,3.46708333,A3NC31-A3NC24,445
1235,P53,Vuelta,A3NC24,-76.523915,3.46708333,VERSALL1,-76.52710167,3.46115167,A3NC24-VERSALL1,775
1236,P53,Vuelta,VERSALL1,-76.52710167,3.46115167,TORRE1,-76.53030667,3.45697833,VERSALL1-TORRE1,587
1237,P53,Vuelta,TORRE1,-76.53030667,3.45697833,CAICED1,-76.53134333,3.45240833,TORRE1-CAICED1,513
1238,P53,Vuelta,CAICED1,-76.53134333,3.45240833,CENTRO3,-76.53000333,3.44811333,CAICED1-CENTRO3,588
1239,P53,Vuelta,CENTRO3,-76.53000333,3.44811333,FRAY3,-76.52878833,3.44350333,CENTRO3-FRAY3,522
1240,P53,Vuelta,FRAY3,-76.52878833,3.44350333,SANPAS4,-76.527295,3.442665,FRAY3-SANPAS4,241
1241,P53,Vuelta,SANPAS4,-76.527295,3.442665,C.PALOS2,-76.52276389,3.43973667,SANPAS4-C.PALOS2,646
1242,P53,Vuelta,C.PALOS2,-76.52276389,3.43973667,PRIMITI2,-76.51854444,3.43795583,C.PALOS2-PRIMITI2,510
1243,P53,Vuelta,PRIMITI2,-76.51854444,3.43795583,C28T251,-76.51474528,3.43463611,PRIMITI2-C28T251,600
1244,P53,Vuelta,C28T251,-76.51474528,3.43463611,C28K24B1,-76.51637333,3.43242167,C28T251-C28K24B1,306
1245,P53,Vuelta,C28K24B1,-76.51637333,3.43242167,C27K271,-76.51677306,3.42948722,C28K24B1-C27K271,330
1246,P53,Vuelta,C27K271,-76.51677306,3.42948722,C27K31A1,-76.51703056,3.42578722,C27K271-C27K31A1,412
1247,P53,Vuelta,C27K31A1,-76.51703056,3.42578722,C27K33A1,-76.51722833,3.42281333,C27K31A1-C27K33A1,329
1248,P53,Vuelta,C27K33A1,-76.51722833,3.42281333,C27K361,-76.51734333,3.42115889,C27K33A1-C27K361,185
1249,P53,Vuelta,C27K361,-76.51734333,3.42115889,C27K371,-76.517465,3.41960972,C27K361-C27K371,172
1250,P53,Vuelta,C27K371,-76.517465,3.41960972,C27K41,-76.51761417,3.41675722,C27K371-C27K41,317
1251,P53,Vuelta,C27K41,-76.51761417,3.41675722,C27K41C,-76.51776139,3.41527639,C27K41-C27K41C,165
1252,P53,Vuelta,C27K41C,-76.51776139,3.41527639,C27K42B1,-76.51800167,3.41272833,C27K41C-C27K42B1,284
1253,P53,Vuelta,C27K42B1,-76.51800167,3.41272833,C27K431,-76.51829278,3.41018889,C27K42B1-C27K431,284
1254,P53,Vuelta,C27K431,-76.51829278,3.41018889,K46C371,-76.51761194,3.40879278,C27K431-K46C371,183
1255,P53,Vuelta,K46C371,-76.51761194,3.40879278,K46C40,-76.51600667,3.40714722,K46C371-K46C40,255
1256,P53,Vuelta,K46C40,-76.51600667,3.40714722,K46C42A1,-76.5144675,3.40555944,K46C40-K46C42A1,245
1257,P53,Vuelta,K46C42A1,-76.5144675,3.40555944,K46C44,-76.51333361,3.40431417,K46C42A1-K46C44,273
1258,P53,Vuelta,K46C44,-76.51333361,3.40431417,C46K45,-76.51150917,3.40360444,K46C44-C46K45,278
1259,P53,Vuelta,C46K45,-76.51150917,3.40360444,C46K42C2,-76.50902,3.40599333,C46K45-C46K42C2,383
1260,P53,Vuelta,C46K42C2,-76.50902,3.40599333,K42BC48,-76.50726,3.40423139,C46K42C2-K42BC48,283
1261,P53,Vuelta,K42BC48,-76.50726,3.40423139,K42BC51,-76.50548333,3.40229083,K42BC48-K42BC51,292
1262,P53,Vuelta,K42BC51,-76.50548333,3.40229083,C54K43B,-76.50682639,3.39969444,K42BC51-C54K43B,406
1263,P53,Vuelta,C54K43B,-76.50682639,3.39969444,C54K46D,-76.50912167,3.39754167,C54K43B-C54K46D,349
1264,P53,Vuelta,C54K46D,-76.50912167,3.39754167,C54K49B,-76.51155167,3.39534667,C54K46D-C54K49B,359
1265,P53,Vuelta,C54K49B,-76.51155167,3.39534667,K50C51,-76.51428167,3.39577667,C54K49B-K50C51,429
1266,P53,Vuelta,K50C51,-76.51428167,3.39577667,C48K50,-76.51499167,3.39788667,K50C51-C48K50,311
1267,P53,Vuelta,C48K50,-76.51499167,3.39788667,C48K49,-76.51376,3.39910556,C48K50-C48K49,198
1268,P53,Vuelta,C48K49,-76.51376,3.39910556,C48K47A,-76.51173833,3.40094611,C48K49-C48K47A,311
1272,P71,Ida,C42K85E,-76.52028861,3.38020361,C42K83E,-76.52026611,3.38245417,C42K85E-C42K83E,250
1273,P71,Ida,C42K83E,-76.52026611,3.38245417,C42K83A,-76.52016361,3.38495833,C42K83E-C42K83A,278
1274,P71,Ida,C42K83A,-76.52016361,3.38495833,C42K81A,-76.51997222,3.38748028,C42K83A-C42K81A,282
1275,P71,Ida,C42K81A,-76.51997222,3.38748028,K80C48,-76.51791222,3.38841056,C42K81A-K80C48,309
1276,P71,Ida,K80C48,-76.51791222,3.38841056,C48K80,-76.516205,3.38753139,K80C48-C48K80,277
1277,P71,Ida,C48K80,-76.516205,3.38753139,C48K82,-76.51632722,3.38595806,C48K80-C48K82,175
1278,P71,Ida,C48K82,-76.51632722,3.38595806,C48K83C,-76.516315,3.38304361,C48K82-C48K83C,324
1279,P71,Ida,C48K83C,-76.516315,3.38304361,C48K85,-76.51630639,3.37987889,C48K83C-C48K85,318
1280,P71,Ida,C48K85,-76.51630639,3.37987889,C48K90,-76.51663833,3.37698083,C48K85-C48K90,339
1281,P71,Ida,C48K90,-76.51663833,3.37698083,C48K94,-76.51665417,3.37484444,C48K90-C48K94,237
1282,P71,Ida,C48K94,-76.51665417,3.37484444,C48K96,-76.5166375,3.37233083,C48K94-C48K96,279
1283,P71,Ida,C48K96,-76.5166375,3.37233083,K98C45,-76.51906972,3.37086722,C48K96-K98C45,420
1284,P71,Ida,K98C45,-76.51906972,3.37086722,C42K95,-76.52029639,3.37181306,K98C45-C42K95,222
1285,P71,Ida,C42K95,-76.52029639,3.37181306,C42K952,-76.52025722,3.374195,C42K95-C42K952,263
1286,P71,Ida,C42K952,-76.52025722,3.374195,C42K92,-76.52017528,3.37677083,C42K952-C42K92,287
1287,P71,Ida,C42K92,-76.52017528,3.37677083,K86C35,-76.52111917,3.37925917,C42K92-K86C35,352
1288,P71,Ida,K86C35,-76.52111917,3.37925917,K85CC33,-76.52323889,3.38009944,K86C35-K85CC33,293
1289,P71,Ida,K85CC33,-76.52323889,3.38009944,K85CC18,-76.52732917,3.38041056,K85CC33-K85CC18,455
1290,P71,Ida,K85CC18,-76.52732917,3.38041056,C16K85B,-76.5287425,3.38133056,K85CC18-C16K85B,235
1291,P71,Ida,C16K85B,-76.5287425,3.38133056,C16K83C,-76.52856056,3.38422944,C16K85B-C16K83C,322
1292,P71,Ida,C16K83C,-76.52856056,3.38422944,C16K75A,-76.52822,3.38941361,C16K83C-C16K75A,577
1293,P71,Ida,C16K75A,-76.52822,3.38941361,C16K69,-76.52790778,3.39476083,C16K75A-C16K69,595
1294,P71,Ida,C16K69,-76.52790778,3.39476083,C16K68,-76.52782639,3.39651306,C16K69-C16K68,195
1295,P71,Ida,C16K68,-76.52782639,3.39651306,C16K65,-76.52760111,3.399575,C16K68-C16K65,341
1296,P71,Ida,C16K65,-76.52760111,3.399575,K56C16,-76.52832389,3.40287139,C16K65-K56C16,430
1297,P71,Ida,K56C16,-76.52832389,3.40287139,K56C13G,-76.53240667,3.4042,K56C16-K56C13G,476
1298,P71,Ida,K56C13G,-76.53240667,3.4042,K56C13F,-76.534625,3.404925,K56C13G-K56C13F,259
1299,P71,Ida,K56C13F,-76.534625,3.404925,K56C13,-76.53665444,3.40557333,K56C13F-K56C13,236
1300,P71,Ida,K56C13,-76.53665444,3.40557333,K56C11A,-76.53855111,3.40618556,K56C13-K56C11A,221
1301,P71,Ida,K56C11A,-76.53855111,3.40618556,K56C9C,-76.54115944,3.40706111,K56C11A-K56C9C,317
1302,P71,Ida,K56C9C,-76.54115944,3.40706111,K56C7A,-76.54489944,3.40825639,K56C9C-K56C7A,411
1303,P71,Ida,K56C7A,-76.54489944,3.40825639,K56C6A,-76.54621806,3.40869778,K56C7A-K56C6A,182
1304,P71,Ida,K56C6A,-76.54621806,3.40869778,PLATOR2,-76.54744833,3.40987,K56C6A-PLATOR2,227
1305,P71,Ida,PLATOR2,-76.54744833,3.40987,UDP6,-76.54827833,3.41543,PLATOR2-UDP6,625
1306,P71,Vuelta,UDP6,-76.54827833,3.41543,PLATOR1,-76.54746333,3.40960417,UDP6-PLATOR1,688
1307,P71,Vuelta,PLATOR1,-76.54746333,3.40960417,K56C82,-76.54341111,3.40760972,PLATOR1-K56C82,528
1308,P71,Vuelta,K56C82,-76.54341111,3.40760972,K56C9,-76.54151278,3.40700194,K56C82-K56C9,221
1309,P71,Vuelta,K56C9,-76.54151278,3.40700194,K56C11,-76.53882667,3.40609667,K56C9-K56C11,314
1310,P71,Vuelta,K56C11,-76.53882667,3.40609667,K56C13C,-76.53474361,3.40478139,K56C11-K56C13C,476
1311,P71,Vuelta,K56C13C,-76.53474361,3.40478139,K56C13E,-76.53241833,3.40400667,K56C13C-K56C13E,272
1312,P71,Vuelta,K56C13E,-76.53241833,3.40400667,K56C14,-76.53036222,3.40333333,K56C13E-K56C14,240
1313,P71,Vuelta,K56C14,-76.53036222,3.40333333,K56C15,-76.52864833,3.40275778,K56C14-K56C15,200
1314,P71,Vuelta,K56C15,-76.52864833,3.40275778,C16K561,-76.52782028,3.40006361,K56C15-C16K561,362
1315,P71,Vuelta,C16K561,-76.52782028,3.40006361,C16K682,-76.52803222,3.39591361,C16K561-C16K682,462
1316,P71,Vuelta,C16K682,-76.52803222,3.39591361,C16K692,-76.52817306,3.39377,C16K682-C16K692,238
1317,P71,Vuelta,C16K692,-76.52817306,3.39377,C16K73,-76.52843889,3.38964667,C16K692-C16K73,459
1318,P71,Vuelta,C16K73,-76.52843889,3.38964667,C16K83,-76.52867278,3.38535306,C16K73-C16K83,478
1319,P71,Vuelta,C16K83,-76.52867278,3.38535306,C16K85,-76.52890389,3.381945,C16K83-C16K85,379
1320,P71,Vuelta,C16K85,-76.52890389,3.381945,K86C17,-76.52732722,3.379315,C16K85-K86C17,454
1321,P71,Vuelta,K86C17,-76.52732722,3.379315,K86C25,-76.52368139,3.37912417,K86C17-K86C25,405
1322,P71,Vuelta,K86C25,-76.52368139,3.37912417,K86C34,-76.52174306,3.3790325,K86C25-K86C34,215
1323,P71,Vuelta,K86C34,-76.52174306,3.3790325,C42K85E,-76.52028861,3.38020361,K86C34-C42K85E,270
1327,P72,Ida,CAPRI1,-76.545085,3.38828,K80C5,-76.54130028,3.38628472,CAPRI1-K80C5,633
1328,P72,Ida,K80C5,-76.54130028,3.38628472,K80C13A1,-76.53611667,3.38699806,K80C5-K80C13A1,581
1329,P72,Ida,K80C13A1,-76.53611667,3.38699806,K80C13B,-76.53624861,3.38728722,K80C13A1-K80C13B,346
1330,P72,Ida,K80C13B,-76.53624861,3.38728722,C13K78,-76.53849,3.38928667,K80C13B-C13K78,494
1331,P72,Ida,C13K78,-76.53849,3.38928667,C13K7572,-76.53830861,3.39192111,C13K78-C13K7572,550
1332,P72,Ida,C13K7572,-76.53830861,3.39192111,C13K69,-76.53804861,3.39485778,C13K7572-C13K69,327
1333,P72,Ida,C13K69,-76.53804861,3.39485778,C13K68,-76.53783167,3.39718,C13K69-C13K68,259
1334,P72,Ida,C13K68,-76.53783167,3.39718,C13K65,-76.53688,3.40104222,C13K68-C13K65,427
1335,P72,Ida,C13K65,-76.53688,3.40104222,C13K57,-76.53587833,3.404005,C13K65-C13K57,366
1336,P72,Ida,C13K57,-76.53587833,3.404005,C13K552,-76.53502833,3.40666167,C13K57-C13K552,310
1337,P72,Ida,C13K552,-76.53502833,3.40666167,C13K50,-76.53424056,3.40926639,C13K552-C13K50,337
1338,P72,Ida,C13K50,-76.53424056,3.40926639,C13K47A,-76.53343667,3.41191833,C13K50-C13K47A,298
1339,P72,Ida,C13K47A,-76.53343667,3.41191833,C13K44A,-76.53283889,3.41357861,C13K47A-C13K44A,253
1340,P72,Ida,C13K44A,-76.53283889,3.41357861,C13K41A2,-76.53184833,3.41672333,C13K44A-C13K41A2,324
1341,P72,Ida,C13K41A2,-76.53184833,3.41672333,C13K39,-76.53084,3.419785,C13K41A2-C13K39,358
1342,P72,Ida,C13K39,-76.53084,3.419785,C13K342,-76.529555,3.42365833,C13K39-C13K342,453
1343,P72,Ida,C13K342,-76.529555,3.42365833,C13K32A,-76.52868472,3.42637611,C13K342-C13K32A,371
1344,P72,Ida,C13K32A,-76.52868472,3.42637611,C13C14,-76.52726639,3.4294975,C13K32A-C13C14,389
1345,P72,Ida,C13C14,-76.52726639,3.4294975,C13D232,-76.527915,3.43286917,C13C14-C13D232,397
1346,P72,Ida,C13D232,-76.527915,3.43286917,C13K22B,-76.52812222,3.43622694,C13D232-C13K22B,379
1347,P72,Ida,C13K22B,-76.52812222,3.43622694,C13K21,-76.52822167,3.43845167,C13K22B-C13K21,244
1348,P72,Ida,C13K21,-76.52822167,3.43845167,SANPAS6,-76.52680667,3.442595,C13K21-SANPAS6,681
1349,P72,Ida,SANPAS6,-76.52680667,3.442595,SUCRE6,-76.526545,3.44445667,SANPAS6-SUCRE6,300
1350,P72,Ida,SUCRE6,-76.526545,3.44445667,PTCUY6,-76.52809167,3.44963667,SUCRE6-PTCUY6,592
1351,P72,Ida,PTCUY6,-76.52809167,3.44963667,SANPED6,-76.53029,3.45491333,PTCUY6-SANPED6,648
1352,P72,Ida,SANPED6,-76.53029,3.45491333,TORRE4,-76.53004833,3.45712,SANPED6-TORRE4,264
1353,P72,Ida,TORRE4,-76.53004833,3.45712,L.AMERI2,-76.52514167,3.46373,TORRE4-L.AMERI2,914
1354,P72,Ida,L.AMERI2,-76.52514167,3.46373,A3NC23D,-76.52370333,3.46625167,L.AMERI2-A3NC23D,362
1355,P72,Ida,A3NC23D,-76.52370333,3.46625167,A3NC32A,-76.52202833,3.47027167,A3NC23D-A3NC32A,502
1356,P72,Ida,A3NC32A,-76.52202833,3.47027167,C34A3CN,-76.52350972,3.47173917,A3NC32A-C34A3CN,454
1357,P72,Ida,C34A3CN,-76.52350972,3.47173917,A2BNC34,-76.52601611,3.47226694,C34A3CN-A2BNC34,304
1358,P72,Ida,A2BNC34,-76.52601611,3.47226694,A6NC372,-76.526525,3.47591833,A2BNC34-A6NC372,396
1359,P72,Ida,A6NC372,-76.526525,3.47591833,A6NC40-2,-76.52518667,3.47971833,A6NC372-A6NC40-2,444
1360,P72,Ida,A6NC40-2,-76.52518667,3.47971833,A6NC45,-76.525635,3.48406694,A6NC40-2-A6NC45,516
1361,P72,Ida,A6NC45,-76.525635,3.48406694,A6NC48,-76.52561556,3.48729028,A6NC45-A6NC48,202
1362,P72,Ida,A6NC48,-76.52561556,3.48729028,A6NC528,-76.52401,3.490015,A6NC48-A6NC528,359
1363,P72,Ida,A6NC528,-76.52401,3.490015,A6NC652,-76.52346667,3.49241333,A6NC528-A6NC652,269
1364,P72,Vuelta,A6NC652,-76.52346667,3.49241333,A6NA70N,-76.52368833,3.49251,A6NC652-A6NA70N,210
1365,P72,Vuelta,A6NA70N,-76.52368833,3.49251,A6NC67,-76.52566667,3.48804667,A6NA70N-A6NC67,546
1366,P72,Vuelta,A6NC67,-76.52566667,3.48804667,A6NC471,-76.52589,3.48375167,A6NC67-A6NC471,471
1367,P72,Vuelta,A6NC471,-76.52589,3.48375167,A6NC411,-76.52544667,3.47989833,A6NC471-A6NC411,441
1368,P72,Vuelta,A6NC411,-76.52544667,3.47989833,A6NC381,-76.52664333,3.47670833,A6NC411-A6NC381,376
1369,P72,Vuelta,A6NC381,-76.52664333,3.47670833,A6BISC35,-76.5273525,3.47305806,A6NC381-A6BISC35,440
1370,P72,Vuelta,A6BISC35,-76.5273525,3.47305806,A2BNC35,-76.52618194,3.47228583,A6BISC35-A2BNC35,195
1371,P72,Vuelta,A2BNC35,-76.52618194,3.47228583,A2BNC25,-76.52474694,3.46798972,A2BNC35-A2BNC25,503
1372,P72,Vuelta,A2BNC25,-76.52474694,3.46798972,L.AMERI1,-76.52530833,3.46351667,A2BNC25-L.AMERI1,561
1373,P72,Vuelta,L.AMERI1,-76.52530833,3.46351667,TORRE1,-76.53030667,3.45697833,L.AMERI1-TORRE1,918
1374,P72,Vuelta,TORRE1,-76.53030667,3.45697833,CAICED1,-76.53134333,3.45240833,TORRE1-CAICED1,513
1375,P72,Vuelta,CAICED1,-76.53134333,3.45240833,STROSA1,-76.52975833,3.44723333,CAICED1-STROSA1,588
1376,P72,Vuelta,STROSA1,-76.52975833,3.44723333,FRAY5,-76.52873,3.44312667,STROSA1-FRAY5,522
1377,P72,Vuelta,FRAY5,-76.52873,3.44312667,SANPAS4,-76.527295,3.442665,FRAY5-SANPAS4,207
1378,P72,Vuelta,SANPAS4,-76.527295,3.442665,C15K18A,-76.52611917,3.44011056,SANPAS4-C15K18A,618
1379,P72,Vuelta,C15K18A,-76.52611917,3.44011056,C15K23,-76.52622389,3.43540167,C15K18A-C15K23,523
1380,P72,Vuelta,C15K23,-76.52622389,3.43540167,D23C14A,-76.52647722,3.43292806,C15K23-D23C14A,333
1381,P72,Vuelta,D23C14A,-76.52647722,3.43292806,C13C141,-76.52768167,3.42930194,D23C14A-C13C141,502
1382,P72,Vuelta,C13C141,-76.52768167,3.42930194,C13K29B,-76.52851556,3.42748139,C13C141-C13K29B,223
1383,P72,Vuelta,C13K29B,-76.52851556,3.42748139,C13K32,-76.529305,3.42504139,C13K29B-C13K32,285
1384,P72,Vuelta,C13K32,-76.529305,3.42504139,C13K341,-76.5299975,3.42298222,C13K32-C13K341,340
1385,P72,Vuelta,C13K341,-76.5299975,3.42298222,C13K37,-76.5307175,3.42066528,C13K341-C13K37,375
1386,P72,Vuelta,C13K37,-76.5307175,3.42066528,C13K41A1,-76.53194,3.41673833,C13K37-C13K41A1,357
1387,P72,Vuelta,C13K41A1,-76.53194,3.41673833,C13K44,-76.532845,3.413985,C13K41A1-C13K44,322
1388,P72,Vuelta,C13K44,-76.532845,3.413985,C13K47,-76.53352,3.411965,C13K44-C13K47,253
1389,P72,Vuelta,C13K47,-76.53352,3.411965,C13K49A,-76.53435028,3.40967472,C13K47-C13K49A,271
1390,P72,Vuelta,C13K49A,-76.53435028,3.40967472,C13K551,-76.53516667,3.40708833,C13K49A-C13K551,338
1391,P72,Vuelta,C13K551,-76.53516667,3.40708833,K56C11A,-76.53855111,3.40618556,C13K551-K56C11A,531
1392,P72,Vuelta,K56C11A,-76.53855111,3.40618556,K56C9C,-76.54115944,3.40706111,K56C11A-K56C9C,317
1393,P72,Vuelta,K56C9C,-76.54115944,3.40706111,K56C7A,-76.54489944,3.40825639,K56C9C-K56C7A,411
1394,P72,Vuelta,K56C7A,-76.54489944,3.40825639,PAMPA1,-76.54687333,3.40359333,K56C7A-PAMPA1,899
1395,P72,Vuelta,PAMPA1,-76.54687333,3.40359333,REFUG1,-76.5464675,3.39859889,PAMPA1-REFUG1,553
1396,P72,Vuelta,REFUG1,-76.5464675,3.39859889,CALDAS1,-76.54599333,3.394255,REFUG1-CALDAS1,484
1397,P72,Vuelta,CALDAS1,-76.54599333,3.394255,CAPRI1,-76.545085,3.38828,CALDAS1-CAPRI1,724
1401,R51,Ida,R-SUR1,-76.51350694,3.35971472,R-SUR2,-76.51291083,3.36082361,R-SUR1-R-SUR2,200
1402,R51,Ida,R-SUR2,-76.51291083,3.36082361,R-SUR3,-76.51172444,3.36024917,R-SUR2-R-SUR3,200
1403,R51,Ida,R-SUR3,-76.51172444,3.36024917,R-SUR1,-76.51350694,3.35971472,R-SUR3-R-SUR1,200
1407,R52,Ida,TMENGA9,-76.50773806,3.48941528,TMENGA10,-76.50791222,3.48947833,TMENGA9-TMENGA10,20
1408,R52,Ida,TMENGA10,-76.50791222,3.48947833,TMENGA11,-76.5081075,3.48953639,TMENGA10-TMENGA11,22
1409,R52,Ida,TMENGA11,-76.5081075,3.48953639,TMENGA12,-76.50827528,3.48956889,TMENGA11-TMENGA12,18
1410,R52,Ida,TMENGA12,-76.50827528,3.48956889,TMENGA13,-76.50843972,3.48960472,TMENGA12-TMENGA13,18
1411,R52,Ida,TMENGA13,-76.50843972,3.48960472,TMENGA14,-76.50861389,3.48965222,TMENGA13-TMENGA14,20
1412,R52,Ida,TMENGA14,-76.50861389,3.48965222,TMENGA15,-76.50878278,3.48969417,TMENGA14-TMENGA15,19
1413,R52,Ida,TMENGA15,-76.50878278,3.48969417,TMENGA1,-76.50904167,3.48930667,TMENGA15-TMENGA1,80
1414,R52,Ida,TMENGA1,-76.50904167,3.48930667,TMENGA2,-76.5089375,3.48910306,TMENGA1-TMENGA2,28
1415,R52,Ida,TMENGA2,-76.5089375,3.48910306,TMENGA3,-76.50828,3.48910667,TMENGA2-TMENGA3,49
1416,R52,Ida,TMENGA3,-76.50828,3.48910667,TMENGA4,-76.50791,3.4889,TMENGA3-TMENGA4,49
1417,R52,Ida,TMENGA4,-76.50791,3.4889,TMENGA9,-76.50773806,3.48941528,TMENGA4-TMENGA9,90
1421,R54,Ida,A.SANIN1,-76.48254306,3.44380222,A.SANIN2,-76.48310333,3.44387611,A.SANIN1-A.SANIN2,62
1422,R54,Ida,A.SANIN2,-76.48310333,3.44387611,A.SANIN3,-76.48358722,3.44393694,A.SANIN2-A.SANIN3,54
1423,R54,Ida,A.SANIN3,-76.48358722,3.44393694,A.SANI15,-76.48351694,3.44334194,A.SANIN3-A.SANI15,121
1424,R54,Ida,A.SANI15,-76.48351694,3.44334194,A.SANI11,-76.48298833,3.44342167,A.SANI15-A.SANI11,47
1425,R54,Ida,A.SANI11,-76.48298833,3.44342167,A.SANIN4,-76.48253694,3.44368472,A.SANI11-A.SANIN4,133
1426,R54,Ida,A.SANIN4,-76.48253694,3.44368472,A.SANIN5,-76.48306028,3.44375639,A.SANIN4-A.SANIN5,58
1427,R54,Ida,A.SANIN5,-76.48306028,3.44375639,A.SANIN6,-76.48340583,3.44380556,A.SANIN5-A.SANIN6,38
1428,R54,Ida,A.SANIN6,-76.48340583,3.44380556,A.SANI16,-76.48275778,3.44350417,A.SANIN6-A.SANI16,192
