PRODUCTO,INTEGRACION,VEH_ID,QPAX,CRD_SNR,O_ESTACION,D_ESTACION,O_ID_ESTACION,D_ID_ESTACION,TRONCAL,HORA_MATSIM,1_USO,START,END
UNIVIAJE-II,,4201,1,48395,T. CALI,0,26,0,YES,59880,0,0,0
UNIVIAJE-II,,4201,1,48395,T. CALI,0,26,0,YES,74520,0,0,YES
UNIVIAJE-II,,4403,1,48396,VERSALLES,0,43,0,YES,28320,0,YES,0
UNIVIAJE-II,,4403,1,48396,VERSALLES,0,43,0,YES,53580,0,0,0
UNIVIAJE-II,,4403,1,48396,VERSALLES,0,43,0,YES,69660,0,0,YES
UNIVIAJE-II,,4401,1,48398,VERSALLES,0,43,0,YES,33900,0,YES,0
UNIVIAJE-II,,4403,1,48398,VERSALLES,0,43,0,YES,51780,0,0,0
UNIVIAJE-II,,4401,1,48398,VERSALLES,0,43,0,YES,66360,0,0,YES
UNIVIAJE-II,,4103,1,48400,SAN NICOLA,0,31,0,YES,51900,0,YES,0
UNIVIAJE-II,,4103,1,48400,SAN NICOLA,0,31,0,YES,66600,0,0,YES
UNIVIAJE-II,,3001,1,48401,CENTRO,0,28,0,YES,39420,0,YES,0
UNIVIAJE-II,,3001,1,48401,CENTRO,0,28,0,YES,61560,0,0,YES
UNIVIAJE-II,,3803,1,48403,FATIMA,0,33,0,YES,34320,0,YES,0
UNIVIAJE-II,,3803,1,48403,FATIMA,0,33,0,YES,39960,0,0,0
UNIVIAJE-II,,3803,1,48403,FATIMA,0,33,0,YES,54420,0,0,0
UNIVIAJE-II,,3803,1,48403,FATIMA,0,33,0,YES,64020,0,0,0
UNIVIAJE-II,,3803,1,48403,FATIMA,0,33,0,YES,77880,0,0,YES
UNIVIAJE-II,,1203,1,48404,TEQUENDAMA,0,10,0,YES,26280,0,YES,0
UNIVIAJE-II,,1203,1,48404,TEQUENDAMA,0,10,0,YES,54480,0,0,0
UNIVIAJE-II,,1203,1,48404,TEQUENDAMA,0,10,0,YES,64080,0,0,YES
UNIVIAJE-II,,4403,1,48405,VERSALLES,0,43,0,YES,38940,0,YES,0
UNIVIAJE-II,,4403,1,48405,VERSALLES,0,43,0,YES,61380,0,0,YES
UNIVIAJE-II,,3002,1,48409,CENTRO,0,28,0,YES,40020,0,YES,0
UNIVIAJE-II,,3002,1,48409,CENTRO,0,28,0,YES,55980,0,0,0
UNIVIAJE-II,,3001,1,48409,CENTRO,0,28,0,YES,71100,0,0,YES
UNIVIAJE-II,,4403,1,48410,VERSALLES,0,43,0,YES,30600,0,YES,0
UNIVIAJE-II,,4403,1,48410,VERSALLES,0,43,0,YES,64020,0,0,0
UNIVIAJE-II,,4401,1,48410,VERSALLES,0,43,0,YES,82320,0,0,YES
UNIVIAJE-II,,4103,1,48411,SAN NICOLA,0,31,0,YES,51480,0,YES,0
UNIVIAJE-II,,4101,1,48411,SAN NICOLA,0,31,0,YES,68700,0,0,YES
UNIVIAJE-II,,3901,1,48414,PILOTO,0,32,0,YES,40920,0,YES,0
UNIVIAJE-II,,3901,1,48414,PILOTO,0,32,0,YES,57660,0,0,0
UNIVIAJE-II,,3901,1,48414,PILOTO,0,32,0,YES,58500,0,0,YES
UNIVIAJE-II,,4203,1,48415,T. CALI,0,26,0,YES,37020,0,YES,0
UNIVIAJE-II,,4201,1,48415,T. CALI,0,26,0,YES,58440,0,0,0
UNIVIAJE-II,,4201,1,48415,T. CALI,0,26,0,YES,64800,0,0,0
UNIVIAJE-II,,4203,1,48415,T. CALI,0,26,0,YES,72420,0,0,YES
UNIVIAJE-II,,4401,1,48416,VERSALLES,0,43,0,YES,26940,0,YES,0
UNIVIAJE-II,,4403,1,48416,VERSALLES,0,43,0,YES,51600,0,0,0
UNIVIAJE-II,,4403,1,48416,VERSALLES,0,43,0,YES,66720,0,0,YES
UNIVIAJE-II,,4401,1,48420,VERSALLES,0,43,0,YES,40440,0,YES,0
UNIVIAJE-II,,4403,1,48420,VERSALLES,0,43,0,YES,65340,0,0,YES
UNIVIAJE-II,,4403,1,48421,VERSALLES,0,43,0,YES,35640,0,YES,0
UNIVIAJE-II,,4403,1,48421,VERSALLES,0,43,0,YES,55380,0,0,YES
UNIVIAJE-II,,4403,1,48422,VERSALLES,0,43,0,YES,30420,0,YES,0
UNIVIAJE-II,,4403,1,48422,VERSALLES,0,43,0,YES,64020,0,0,0
UNIVIAJE-II,,4403,1,48422,VERSALLES,0,43,0,YES,71820,0,0,YES
UNIVIAJE-II,,1306,1,48423,ESTADIO,0,11,0,YES,35220,0,YES,0
UNIVIAJE-II,,1306,1,48423,ESTADIO,0,11,0,YES,58620,0,0,0
UNIVIAJE-II,,1304,1,48423,ESTADIO,0,11,0,YES,78660,0,0,YES
UNIVIAJE-II,,1306,1,48424,ESTADIO,0,11,0,YES,53040,0,YES,0
UNIVIAJE-II,,1304,1,48424,ESTADIO,0,11,0,YES,82320,0,0,YES
UNIVIAJE-II,,1203,1,48425,TEQUENDAMA,0,10,0,YES,57000,0,YES,0
UNIVIAJE-II,,1201,1,48425,TEQUENDAMA,0,10,0,YES,71280,0,0,YES
UNIVIAJE-II,,4201,1,48428,T. CALI,0,26,0,YES,23400,0,YES,0
UNIVIAJE-II,,4203,1,48428,T. CALI,0,26,0,YES,25260,0,0,0
UNIVIAJE-II,,4201,1,48428,T. CALI,0,26,0,YES,40260,0,0,0
UNIVIAJE-II,,4201,1,48428,T. CALI,0,26,0,YES,60660,0,0,0
UNIVIAJE-II,,4203,1,48428,T. CALI,0,26,0,YES,68820,0,0,YES
UNIVIAJE-II,,4203,1,48429,T. CALI,0,26,0,YES,27240,0,YES,0
UNIVIAJE-II,,4201,1,48429,T. CALI,0,26,0,YES,34500,0,0,0
UNIVIAJE-II,,4201,1,48429,T. CALI,0,26,0,YES,56580,0,0,YES
UNIVIAJE-II,,1002,1,48431,UND DEPORT,0,40,0,YES,29640,0,YES,0
UNIVIAJE-II,,1002,1,48431,UND DEPORT,0,40,0,YES,61860,0,0,0
UNIVIAJE-II,,1003,1,48431,UND DEPORT,0,40,0,YES,75840,0,0,YES
UNIVIAJE-II,,4203,1,48433,T. CALI,0,26,0,YES,41520,0,YES,0
UNIVIAJE-II,,4201,1,48433,T. CALI,0,26,0,YES,52620,0,0,0
UNIVIAJE-II,,4203,1,48433,T. CALI,0,26,0,YES,82320,0,0,YES
UNIVIAJE-II,,4203,1,48434,T. CALI,0,26,0,YES,28440,0,YES,0
UNIVIAJE-II,,4203,1,48434,T. CALI,0,26,0,YES,40140,0,0,0
UNIVIAJE-II,,4201,1,48434,T. CALI,0,26,0,YES,61080,0,0,0
UNIVIAJE-II,,4201,1,48434,T. CALI,0,26,0,YES,76440,0,0,YES
UNIVIAJE-II,,104,1,48436,UNIVERSIDA,0,39,0,YES,25680,0,YES,0
UNIVIAJE-II,,104,1,48436,UNIVERSIDA,0,39,0,YES,30180,0,0,0
UNIVIAJE-II,,104,1,48436,UNIVERSIDA,0,39,0,YES,55740,0,0,0
UNIVIAJE-II,,104,1,48436,UNIVERSIDA,0,39,0,YES,61560,0,0,0
UNIVIAJE-II,,104,1,48436,UNIVERSIDA,0,39,0,YES,67320,0,0,0
UNIVIAJE-II,,104,1,48436,UNIVERSIDA,0,39,0,YES,78120,0,0,YES
UNIVIAJE-II,,4203,1,48437,T. CALI,0,26,0,YES,36960,0,YES,0
UNIVIAJE-II,,4201,1,48437,T. CALI,0,26,0,YES,58140,0,0,0
UNIVIAJE-II,,4203,1,48437,T. CALI,0,26,0,YES,65760,0,0,0
UNIVIAJE-II,,4203,1,48437,T. CALI,0,26,0,YES,79200,0,0,YES
UNIVIAJE-II,,1201,1,48439,TEQUENDAMA,0,10,0,YES,52260,0,YES,0
UNIVIAJE-II,,1203,1,48439,TEQUENDAMA,0,10,0,YES,60720,0,0,YES
UNIVIAJE-II,,3202,1,48440,ERMITA,0,29,0,YES,29940,0,YES,0
UNIVIAJE-II,,3202,1,48440,ERMITA,0,29,0,YES,40740,0,0,0
UNIVIAJE-II,,3202,1,48440,ERMITA,0,29,0,YES,49080,0,0,0
UNIVIAJE-II,,3202,1,48440,ERMITA,0,29,0,YES,67200,0,0,0
UNIVIAJE-II,,3202,1,48440,ERMITA,0,29,0,YES,76620,0,0,YES
UNIVIAJE-II,,2003,1,48442,SAN PEDRO,0,25,0,YES,41100,0,YES,0
UNIVIAJE-II,,2003,1,48442,SAN PEDRO,0,25,0,YES,49680,0,0,0
UNIVIAJE-II,,2001,1,48442,SAN PEDRO,0,25,0,YES,78660,0,0,YES
UNIVIAJE-II,,4203,1,48445,T. CALI,0,26,0,YES,25560,0,YES,0
UNIVIAJE-II,,4201,1,48445,T. CALI,0,26,0,YES,35040,0,0,0
UNIVIAJE-II,,4203,1,48445,T. CALI,0,26,0,YES,53340,0,0,0
UNIVIAJE-II,,4203,1,48445,T. CALI,0,26,0,YES,66240,0,0,0
UNIVIAJE-II,,4203,1,48445,T. CALI,0,26,0,YES,75240,0,0,YES
UNIVIAJE-II,,4203,1,48448,T. CALI,0,26,0,YES,29580,0,YES,0
UNIVIAJE-II,,4203,1,48448,T. CALI,0,26,0,YES,39300,0,0,0
UNIVIAJE-II,,4201,1,48448,T. CALI,0,26,0,YES,55560,0,0,0
UNIVIAJE-II,,4203,1,48448,T. CALI,0,26,0,YES,65940,0,0,0
UNIVIAJE-II,,4203,1,48448,T. CALI,0,26,0,YES,79800,0,0,YES
UNIVIAJE-II,,4201,1,48450,T. CALI,0,26,0,YES,44340,0,YES,0
UNIVIAJE-II,,4201,1,48450,T. CALI,0,26,0,YES,56760,0,0,0
UNIVIAJE-II,,4203,1,48450,T. CALI,0,26,0,YES,66120,0,0,0
UNIVIAJE-II,,4201,1,48450,T. CALI,0,26,0,YES,75600,0,0,YES
UNIVIAJE-II,,4203,1,48451,T. CALI,0,26,0,YES,48540,0,YES,0
UNIVIAJE-II,,4201,1,48451,T. CALI,0,26,0,YES,67140,0,0,0
UNIVIAJE-II,,4203,1,48451,T. CALI,0,26,0,YES,77040,0,0,YES
UNIVIAJE-II,,3204,1,48452,ERMITA,0,29,0,YES,28680,0,YES,0
UNIVIAJE-II,,3204,1,48452,ERMITA,0,29,0,YES,37200,0,0,0
UNIVIAJE-II,,3204,1,48452,ERMITA,0,29,0,YES,42720,0,0,0
UNIVIAJE-II,,3204,1,48452,ERMITA,0,29,0,YES,52140,0,0,0
UNIVIAJE-II,,3203,1,48452,ERMITA,0,29,0,YES,57720,0,0,0
UNIVIAJE-II,,3204,1,48452,ERMITA,0,29,0,YES,65820,0,0,0
UNIVIAJE-II,,3203,1,48452,ERMITA,0,29,0,YES,74220,0,0,0
UNIVIAJE-II,,3204,1,48452,ERMITA,0,29,0,YES,80460,0,0,YES
UNIVIAJE-II,,4203,1,48453,T. CALI,0,26,0,YES,28920,0,YES,0
UNIVIAJE-II,,4203,1,48453,T. CALI,0,26,0,YES,39600,0,0,0
UNIVIAJE-II,,4201,1,48453,T. CALI,0,26,0,YES,61800,0,0,0
UNIVIAJE-II,,4203,1,48453,T. CALI,0,26,0,YES,75180,0,0,YES
UNIVIAJE-II,,4203,1,48455,T. CALI,0,26,0,YES,38040,0,YES,0
UNIVIAJE-II,,4201,1,48455,T. CALI,0,26,0,YES,57240,0,0,0
UNIVIAJE-II,,4201,1,48455,T. CALI,0,26,0,YES,66660,0,0,0
UNIVIAJE-II,,4203,1,48455,T. CALI,0,26,0,YES,77940,0,0,YES
UNIVIAJE-II,,1203,1,48456,TEQUENDAMA,0,10,0,YES,32220,0,YES,0
UNIVIAJE-II,,1201,1,48456,TEQUENDAMA,0,10,0,YES,48780,0,0,0
UNIVIAJE-II,,1203,1,48456,TEQUENDAMA,0,10,0,YES,73380,0,0,YES
UNIVIAJE-II,,4203,1,48457,T. CALI,0,26,0,YES,23340,0,YES,0
UNIVIAJE-II,,4201,1,48457,T. CALI,0,26,0,YES,40500,0,0,0
UNIVIAJE-II,,4201,1,48457,T. CALI,0,26,0,YES,60660,0,0,0
UNIVIAJE-II,,4201,1,48457,T. CALI,0,26,0,YES,68580,0,0,YES
UNIVIAJE-II,,4203,1,48458,T. CALI,0,26,0,YES,26460,0,YES,0
UNIVIAJE-II,,4201,1,48458,T. CALI,0,26,0,YES,35040,0,0,0
UNIVIAJE-II,,4201,1,48458,T. CALI,0,26,0,YES,56580,0,0,YES
UNIVIAJE-II,,4203,1,48459,T. CALI,0,26,0,YES,47160,0,YES,0
UNIVIAJE-II,,4203,1,48459,T. CALI,0,26,0,YES,53100,0,0,0
UNIVIAJE-II,,4201,1,48459,T. CALI,0,26,0,YES,59220,0,0,0
UNIVIAJE-II,,4203,1,48459,T. CALI,0,26,0,YES,70860,0,0,YES
UNIVIAJE-II,,4201,1,48460,T. CALI,0,26,0,YES,44820,0,YES,0
UNIVIAJE-II,,4201,1,48460,T. CALI,0,26,0,YES,56220,0,0,YES
UNIVIAJE-II,,3002,1,48461,CENTRO,0,28,0,YES,39420,0,YES,0
UNIVIAJE-II,,3002,1,48461,CENTRO,0,28,0,YES,64140,0,0,YES
UNIVIAJE-II,,4203,1,48464,T. CALI,0,26,0,YES,42600,0,YES,0
UNIVIAJE-II,,4201,1,48464,T. CALI,0,26,0,YES,52680,0,0,YES
UNIVIAJE-II,,201,1,48465,UNIVALLE,0,1,0,YES,59040,0,YES,0
UNIVIAJE-II,,203,1,48465,UNIVALLE,0,1,0,YES,64020,0,0,0
UNIVIAJE-II,,203,1,48465,UNIVALLE,0,1,0,YES,70620,0,0,0
UNIVIAJE-II,,203,1,48465,UNIVALLE,0,1,0,YES,76860,0,0,YES
UNIVIAJE-II,,4203,1,48466,T. CALI,0,26,0,YES,20340,0,YES,0
UNIVIAJE-II,,4203,1,48466,T. CALI,0,26,0,YES,36540,0,0,0
UNIVIAJE-II,,4201,1,48466,T. CALI,0,26,0,YES,60060,0,0,0
UNIVIAJE-II,,4201,1,48466,T. CALI,0,26,0,YES,69840,0,0,YES
UNIVIAJE-II,,1203,1,48467,TEQUENDAMA,0,10,0,YES,32520,0,YES,0
UNIVIAJE-II,,1203,1,48467,TEQUENDAMA,0,10,0,YES,44160,0,0,YES
UNIVIAJE-II,,4203,1,48468,T. CALI,0,26,0,YES,37740,0,YES,0
UNIVIAJE-II,,4201,1,48468,T. CALI,0,26,0,YES,54780,0,0,0
UNIVIAJE-II,,4201,1,48468,T. CALI,0,26,0,YES,67380,0,0,0
UNIVIAJE-II,,4201,1,48468,T. CALI,0,26,0,YES,76860,0,0,YES
UNIVIAJE-II,,1601,1,48469,SAN BOSCO,0,14,0,YES,33960,0,YES,0
UNIVIAJE-II,,1603,1,48469,SAN BOSCO,0,14,0,YES,36480,0,0,0
UNIVIAJE-II,,1601,1,48469,SAN BOSCO,0,14,0,YES,58620,0,0,0
UNIVIAJE-II,,1601,1,48469,SAN BOSCO,0,14,0,YES,74760,0,0,YES
UNIVIAJE-II,,3403,1,48470,FLORA IND,0,37,0,YES,49500,0,YES,0
UNIVIAJE-II,,3403,1,48470,FLORA IND,0,37,0,YES,75600,0,0,YES
UNIVIAJE-II,,4201,1,48471,T. CALI,0,26,0,YES,47280,0,YES,0
UNIVIAJE-II,,4201,1,48471,T. CALI,0,26,0,YES,56160,0,0,YES
UNIVIAJE-II,,1306,1,48472,ESTADIO,0,11,0,YES,50340,0,YES,0
UNIVIAJE-II,,1306,1,48472,ESTADIO,0,11,0,YES,79680,0,0,YES
UNIVIAJE-II,,1504,1,48473,ST LIBRADA,0,13,0,YES,33780,0,YES,0
UNIVIAJE-II,,1504,1,48473,ST LIBRADA,0,13,0,YES,40560,0,0,0
UNIVIAJE-II,,1504,1,48473,ST LIBRADA,0,13,0,YES,43620,0,0,0
UNIVIAJE-II,,1506,1,48473,ST LIBRADA,0,13,0,YES,60900,0,0,0
UNIVIAJE-II,,1504,1,48473,ST LIBRADA,0,13,0,YES,69180,0,0,0
UNIVIAJE-II,,1504,1,48473,ST LIBRADA,0,13,0,YES,77400,0,0,YES
UNIVIAJE-II,,3403,1,48474,FLORA IND,0,37,0,YES,47580,0,YES,0
UNIVIAJE-II,,3401,1,48474,FLORA IND,0,37,0,YES,52260,0,0,0
UNIVIAJE-II,,3403,1,48474,FLORA IND,0,37,0,YES,60300,0,0,0
UNIVIAJE-II,,3401,1,48474,FLORA IND,0,37,0,YES,71640,0,0,YES
UNIVIAJE-II,,4201,1,48475,T. CALI,0,26,0,YES,43920,0,YES,0
UNIVIAJE-II,,4201,1,48475,T. CALI,0,26,0,YES,58740,0,0,0
UNIVIAJE-II,,4203,1,48475,T. CALI,0,26,0,YES,65820,0,0,0
UNIVIAJE-II,,4203,1,48475,T. CALI,0,26,0,YES,80400,0,0,YES
UNIVIAJE-II,,803,1,48476,PAMPALINDA,0,7,0,YES,37380,0,YES,0
UNIVIAJE-II,,803,1,48476,PAMPALINDA,0,7,0,YES,51000,0,0,0
UNIVIAJE-II,,803,1,48476,PAMPALINDA,0,7,0,YES,67200,0,0,0
UNIVIAJE-II,,803,1,48476,PAMPALINDA,0,7,0,YES,75600,0,0,YES
UNIVIAJE-II,,4203,1,48477,T. CALI,0,26,0,YES,36960,0,YES,0
UNIVIAJE-II,,4201,1,48477,T. CALI,0,26,0,YES,57840,0,0,0
UNIVIAJE-II,,4203,1,48477,T. CALI,0,26,0,YES,67440,0,0,YES
UNIVIAJE-II,,4203,1,48478,T. CALI,0,26,0,YES,47520,0,YES,0
UNIVIAJE-II,,4201,1,48478,T. CALI,0,26,0,YES,61260,0,0,0
UNIVIAJE-II,,4203,1,48478,T. CALI,0,26,0,YES,68520,0,0,YES
UNIVIAJE-II,,4303,1,48479,AMERICAS,0,44,0,YES,21420,0,YES,0
UNIVIAJE-II,,4303,1,48479,AMERICAS,0,44,0,YES,29580,0,0,0
UNIVIAJE-II,,4303,1,48479,AMERICAS,0,44,0,YES,34860,0,0,0
UNIVIAJE-II,,4303,1,48479,AMERICAS,0,44,0,YES,40980,0,0,0
UNIVIAJE-II,,4303,1,48479,AMERICAS,0,44,0,YES,41820,0,0,0
UNIVIAJE-II,,4303,1,48479,AMERICAS,0,44,0,YES,45120,0,0,0
UNIVIAJE-II,,4303,1,48479,AMERICAS,0,44,0,YES,51060,0,0,0
UNIVIAJE-II,,4301,1,48479,AMERICAS,0,44,0,YES,52800,0,0,0
UNIVIAJE-II,,4303,1,48479,AMERICAS,0,44,0,YES,56520,0,0,0
UNIVIAJE-II,,4301,1,48479,AMERICAS,0,44,0,YES,64440,0,0,YES
UNIVIAJE-II,,2001,1,48481,SAN PEDRO,0,25,0,YES,39660,0,YES,0
UNIVIAJE-II,,2001,1,48481,SAN PEDRO,0,25,0,YES,62460,0,0,YES
UNIVIAJE-II,,2003,1,48484,SAN PEDRO,0,25,0,YES,42720,0,YES,0
UNIVIAJE-II,,2003,1,48484,SAN PEDRO,0,25,0,YES,64800,0,0,0
UNIVIAJE-II,,2003,1,48484,SAN PEDRO,0,25,0,YES,73200,0,0,YES
UNIVIAJE-II,,4203,1,48486,T. CALI,0,26,0,YES,42660,0,YES,0
UNIVIAJE-II,,4203,1,48486,T. CALI,0,26,0,YES,50040,0,0,0
UNIVIAJE-II,,4201,1,48486,T. CALI,0,26,0,YES,59340,0,0,0
UNIVIAJE-II,,4201,1,48486,T. CALI,0,26,0,YES,71280,0,0,YES
UNIVIAJE-II,,4203,1,48487,T. CALI,0,26,0,YES,45000,0,YES,0
UNIVIAJE-II,,4201,1,48487,T. CALI,0,26,0,YES,51300,0,0,0
UNIVIAJE-II,,4203,1,48487,T. CALI,0,26,0,YES,66120,0,0,0
UNIVIAJE-II,,4203,1,48487,T. CALI,0,26,0,YES,79920,0,0,YES
UNIVIAJE-II,,4203,1,48488,T. CALI,0,26,0,YES,33180,0,YES,0
UNIVIAJE-II,,4201,1,48488,T. CALI,0,26,0,YES,39120,0,0,0
UNIVIAJE-II,,4203,1,48488,T. CALI,0,26,0,YES,62640,0,0,0
UNIVIAJE-II,,4203,1,48488,T. CALI,0,26,0,YES,68280,0,0,YES
UNIVIAJE-II,,1202,1,48489,TEQUENDAMA,0,10,0,YES,40500,0,YES,0
UNIVIAJE-II,,1202,1,48489,TEQUENDAMA,0,10,0,YES,71400,0,0,YES
UNIVIAJE-II,,4201,1,48491,T. CALI,0,26,0,YES,24360,0,YES,0
UNIVIAJE-II,,4203,1,48491,T. CALI,0,26,0,YES,38700,0,0,0
UNIVIAJE-II,,4201,1,48491,T. CALI,0,26,0,YES,61200,0,0,0
UNIVIAJE-II,,4201,1,48491,T. CALI,0,26,0,YES,80160,0,0,YES
UNIVIAJE-II,,4201,1,48492,T. CALI,0,26,0,YES,45540,0,YES,0
UNIVIAJE-II,,4201,1,48492,T. CALI,0,26,0,YES,57420,0,0,0
UNIVIAJE-II,,4201,1,48492,T. CALI,0,26,0,YES,67020,0,0,0
UNIVIAJE-II,,4201,1,48492,T. CALI,0,26,0,YES,77160,0,0,YES
UNIVIAJE-II,,1306,1,48493,ESTADIO,0,11,0,YES,47160,0,YES,0
UNIVIAJE-II,,1306,1,48493,ESTADIO,0,11,0,YES,65820,0,0,YES
UNIVIAJE-II,,302,1,48494,BUITRERA,0,2,0,YES,40560,0,YES,0
UNIVIAJE-II,,302,1,48494,BUITRERA,0,2,0,YES,54780,0,0,YES
UNIVIAJE-II,,4203,1,48495,T. CALI,0,26,0,YES,42300,0,YES,0
UNIVIAJE-II,,4203,1,48495,T. CALI,0,26,0,YES,53220,0,0,0
UNIVIAJE-II,,4203,1,48495,T. CALI,0,26,0,YES,65940,0,0,0
UNIVIAJE-II,,4203,1,48495,T. CALI,0,26,0,YES,75780,0,0,YES
UNIVIAJE-II,,4203,1,48496,T. CALI,0,26,0,YES,44580,0,YES,0
UNIVIAJE-II,,4201,1,48496,T. CALI,0,26,0,YES,51600,0,0,0
UNIVIAJE-II,,4203,1,48496,T. CALI,0,26,0,YES,69180,0,0,YES
UNIVIAJE-II,,4103,1,48497,SAN NICOLA,0,31,0,YES,51840,0,YES,0
UNIVIAJE-II,,4103,1,48497,SAN NICOLA,0,31,0,YES,68640,0,0,YES
UNIVIAJE-II,,4203,1,48498,T. CALI,0,26,0,YES,21840,0,YES,0
UNIVIAJE-II,,4203,1,48498,T. CALI,0,26,0,YES,35940,0,0,0
UNIVIAJE-II,,4201,1,48498,T. CALI,0,26,0,YES,58620,0,0,0
UNIVIAJE-II,,4203,1,48498,T. CALI,0,26,0,YES,68460,0,0,YES
UNIVIAJE-II,,4203,1,48499,T. CALI,0,26,0,YES,32580,0,YES,0
UNIVIAJE-II,,4201,1,48499,T. CALI,0,26,0,YES,34440,0,0,0
UNIVIAJE-II,,4201,1,48499,T. CALI,0,26,0,YES,56700,0,0,0
UNIVIAJE-II,,4203,1,48499,T. CALI,0,26,0,YES,64500,0,0,0
UNIVIAJE-II,,4203,1,48499,T. CALI,0,26,0,YES,73680,0,0,YES
UNIVIAJE-II,,6103,1,48500,TERMINAL MENGA,0,56,0,YES,21780,0,YES,0
UNIVIAJE-II,,6103,1,48500,TERMINAL MENGA,0,56,0,YES,26700,0,0,0
UNIVIAJE-II,,6103,1,48500,TERMINAL MENGA,0,56,0,YES,28800,0,0,0
UNIVIAJE-II,,6103,1,48500,TERMINAL MENGA,0,56,0,YES,35760,0,0,0
UNIVIAJE-II,,6104,1,48500,TERMINAL MENGA,0,56,0,YES,37620,0,0,0
UNIVIAJE-II,,6104,1,48500,TERMINAL MENGA,0,56,0,YES,43260,0,0,0
UNIVIAJE-II,,6103,1,48500,TERMINAL MENGA,0,56,0,YES,48900,0,0,0
UNIVIAJE-II,,6103,1,48500,TERMINAL MENGA,0,56,0,YES,50520,0,0,0
UNIVIAJE-II,,6104,1,48500,TERMINAL MENGA,0,56,0,YES,58440,0,0,0
UNIVIAJE-II,,6103,1,48500,TERMINAL MENGA,0,56,0,YES,66480,0,0,YES
UNIVIAJE-II,,4203,1,48501,T. CALI,0,26,0,YES,42600,0,YES,0
UNIVIAJE-II,,4201,1,48501,T. CALI,0,26,0,YES,58080,0,0,0
UNIVIAJE-II,,4203,1,48501,T. CALI,0,26,0,YES,65040,0,0,0
UNIVIAJE-II,,4203,1,48501,T. CALI,0,26,0,YES,72000,0,0,YES
UNIVIAJE-II,,603,1,48502,CALDAS,0,5,0,YES,22200,0,YES,0
UNIVIAJE-II,,603,1,48502,CALDAS,0,5,0,YES,27420,0,0,0
UNIVIAJE-II,,603,1,48502,CALDAS,0,5,0,YES,36000,0,0,0
UNIVIAJE-II,,602,1,48502,CALDAS,0,5,0,YES,48120,0,0,0
UNIVIAJE-II,,602,1,48502,CALDAS,0,5,0,YES,50940,0,0,0
UNIVIAJE-II,,603,1,48502,CALDAS,0,5,0,YES,60420,0,0,0
UNIVIAJE-II,,603,1,48502,CALDAS,0,5,0,YES,64740,0,0,0
UNIVIAJE-II,,603,1,48502,CALDAS,0,5,0,YES,70200,0,0,0
UNIVIAJE-II,,603,1,48502,CALDAS,0,5,0,YES,71640,0,0,YES
UNIVIAJE-II,,2006,1,48503,SAN PEDRO,0,25,0,YES,55860,0,YES,0
UNIVIAJE-II,,2006,1,48503,SAN PEDRO,0,25,0,YES,73200,0,0,YES
UNIVIAJE-II,,3006,1,48504,CENTRO,0,28,0,YES,25500,0,YES,0
UNIVIAJE-II,,3006,1,48504,CENTRO,0,28,0,YES,35400,0,0,0
UNIVIAJE-II,,3006,1,48504,CENTRO,0,28,0,YES,39060,0,0,0
UNIVIAJE-II,,3006,1,48504,CENTRO,0,28,0,YES,45000,0,0,0
UNIVIAJE-II,,3006,1,48504,CENTRO,0,28,0,YES,52860,0,0,0
UNIVIAJE-II,,3006,1,48504,CENTRO,0,28,0,YES,67320,0,0,YES
UNIVIAJE-II,,504,1,48505,CAPRI,0,4,0,YES,27300,0,YES,0
UNIVIAJE-II,,504,1,48505,CAPRI,0,4,0,YES,29700,0,0,0
UNIVIAJE-II,,504,1,48505,CAPRI,0,4,0,YES,31800,0,0,0
UNIVIAJE-II,,504,1,48505,CAPRI,0,4,0,YES,36660,0,0,0
UNIVIAJE-II,,504,1,48505,CAPRI,0,4,0,YES,43140,0,0,0
UNIVIAJE-II,,504,1,48505,CAPRI,0,4,0,YES,56700,0,0,0
UNIVIAJE-II,,504,1,48505,CAPRI,0,4,0,YES,57780,0,0,0
UNIVIAJE-II,,504,1,48505,CAPRI,0,4,0,YES,62760,0,0,0
UNIVIAJE-II,,504,1,48505,CAPRI,0,4,0,YES,66180,0,0,0
UNIVIAJE-II,,503,1,48505,CAPRI,0,4,0,YES,71700,0,0,0
UNIVIAJE-II,,503,1,48505,CAPRI,0,4,0,YES,80400,0,0,YES
UNIVIAJE-II,,4303,1,48506,AMERICAS,0,44,0,YES,20580,0,YES,0
UNIVIAJE-II,,4303,1,48506,AMERICAS,0,44,0,YES,29820,0,0,0
UNIVIAJE-II,,4303,1,48506,AMERICAS,0,44,0,YES,34380,0,0,0
UNIVIAJE-II,,4303,1,48506,AMERICAS,0,44,0,YES,37560,0,0,0
UNIVIAJE-II,,4303,1,48506,AMERICAS,0,44,0,YES,39420,0,0,0
UNIVIAJE-II,,4303,1,48506,AMERICAS,0,44,0,YES,41820,0,0,0
UNIVIAJE-II,,4303,1,48506,AMERICAS,0,44,0,YES,45600,0,0,0
UNIVIAJE-II,,4303,1,48506,AMERICAS,0,44,0,YES,51180,0,0,0
UNIVIAJE-II,,4303,1,48506,AMERICAS,0,44,0,YES,52620,0,0,0
UNIVIAJE-II,,4303,1,48506,AMERICAS,0,44,0,YES,55860,0,0,0
UNIVIAJE-II,,4303,1,48506,AMERICAS,0,44,0,YES,62220,0,0,0
UNIVIAJE-II,,4303,1,48506,AMERICAS,0,44,0,YES,70920,0,0,0
